Nama Provinsi,Nama Kota,Tahun,Garis Kemiskinan,Indeks Kedalaman Kemiskinan,Indeks Keparahan Kemiskinan,Persentase Penduduk Miskin,Pengeluaran per Kapita
JAWA BARAT,Kota Tasikmalaya,2020,470150.0,1.75,0.39,12.97,10263.0
JAWA BARAT,Kota Banjar,2020,344363.0,0.7,0.12,6.09,10535.0
JAWA TENGAH,Cilacap,2020,351735.0,0.95,0.13,11.46,10440.0
JAWA TENGAH,Banyumas,2020,406250.0,2.25,0.5,13.26,11448.0
JAWA TENGAH,Purbalingga,2020,375199.0,2.32,0.44,15.9,9914.0
JAWA TENGAH,Banjarnegara,2020,318334.0,2.47,0.51,15.64,9263.0
JAWA TENGAH,Kebumen,2020,380557.0,2.62,0.55,17.59,8901.0
JAWA TENGAH,Purworejo,2020,364289.0,0.98,0.12,11.78,10163.0
JAWA TENGAH,Wonosobo,2020,362683.0,2.43,0.47,17.36,10621.0
JAWA TENGAH,Magelang,2020,342430.0,1.23,0.2,11.27,9301.0
JAWA TENGAH,Boyolali,2020,347520.0,1.3,0.23,10.18,12910.0
JAWA TENGAH,Klaten,2020,419510.0,1.66,0.31,12.89,11921.0
JAWA TENGAH,Sukoharjo,2020,393776.0,0.97,0.21,7.68,11325.0
JAWA TENGAH,Wonogiri,2020,341643.0,1.08,0.18,10.86,9286.0
JAWA TENGAH,Karanganyar,2020,385563.0,1.56,0.33,10.28,11428.0
JAWA TENGAH,Sragen,2020,348890.0,2.18,0.53,13.38,12589.0
JAWA TENGAH,Grobogan,2020,395001.0,1.17,0.18,12.46,10221.0
JAWA TENGAH,Blora,2020,353259.0,1.39,0.21,11.96,9571.0
JAWA TENGAH,Rembang,2020,403932.0,2.44,0.53,15.6,10328.0
JAWA TENGAH,Pati,2020,445913.0,1.37,0.26,10.08,10390.0
JAWA TENGAH,Kudus,2020,429666.0,1.01,0.18,7.31,11160.0
JAWA TENGAH,Jepara,2020,407056.0,0.6,0.07,7.17,10343.0
JAWA TENGAH,Demak,2020,432533.0,1.97,0.5,12.54,10128.0
JAWA TENGAH,Semarang,2020,404455.0,0.96,0.16,7.51,11966.0
JAWA TENGAH,Temanggung,2020,323705.0,0.86,0.11,9.96,9343.0
JAWA TENGAH,Kendal,2020,396691.0,1.37,0.25,9.99,11425.0
JAWA TENGAH,Batang,2020,309202.0,1.43,0.32,9.13,9431.0
JAWA TENGAH,Pekalongan,2020,403662.0,1.42,0.29,10.19,10312.0
JAWA TENGAH,Pemalang,2020,389209.0,2.86,0.68,16.02,8461.0
JAWA TENGAH,Tegal,2020,390520.0,1.08,0.19,8.14,9612.0
JAWA TENGAH,Brebes,2020,431897.0,3.01,0.67,17.03,10058.0
JAWA TENGAH,Kota Magelang,2020,522099.0,1.12,0.24,7.58,12210.0
JAWA TENGAH,Kota Surakarta,2020,487445.0,1.51,0.38,9.03,14761.0
JAWA TENGAH,Kota Salatiga,2020,454154.0,0.53,0.08,4.94,15699.0
JAWA TENGAH,Kota Semarang,2020,522691.0,0.68,0.16,4.34,15243.0
JAWA TENGAH,Kota Pekalongan,2020,460789.0,1.28,0.3,7.17,12467.0
JAWA TENGAH,Kota Tegal,2020,502031.0,1.38,0.36,7.8,12999.0
D I YOGYAKARTA,Kulon Progo,2020,353807.0,3.22,0.86,18.01,10041.0
D I YOGYAKARTA,Bantul,2020,405613.0,1.85,0.43,13.5,15517.0
D I YOGYAKARTA,Gunung Kidul,2020,319851.0,2.68,0.63,17.07,9486.0
D I YOGYAKARTA,Sleman,2020,411610.0,1.37,0.33,8.12,15926.0
D I YOGYAKARTA,Kota Yogyakarta,2020,533423.0,1.19,0.28,7.27,18678.0
JAWA TIMUR,Pacitan,2020,296271.0,2.68,0.71,14.54,8796.0
JAWA TIMUR,Ponorogo,2020,326205.0,1.44,0.31,9.95,9670.0
JAWA TIMUR,Trenggalek,2020,340915.0,1.48,0.31,11.62,9630.0
JAWA TIMUR,Tulungagung,2020,362213.0,0.72,0.11,7.33,10705.0
JAWA TIMUR,Blitar,2020,325675.0,1.35,0.3,9.33,10654.0
JAWA TIMUR,Kediri,2020,324215.0,1.55,0.33,11.4,11000.0
JAWA TIMUR,Malang,2020,338156.0,1.37,0.3,10.15,10028.0
JAWA TIMUR,Lumajang,2020,318196.0,1.14,0.21,9.83,9088.0
JAWA TIMUR,Jember,2020,365295.0,1.42,0.31,10.09,9294.0
JAWA TIMUR,Banyuwangi,2020,373679.0,1.3,0.3,8.06,12140.0
JAWA TIMUR,Bondowoso,2020,408352.0,2.16,0.5,14.17,10610.0
JAWA TIMUR,Situbondo,2020,322527.0,1.91,0.47,12.22,9857.0
JAWA TIMUR,Probolinggo,2020,441258.0,3.12,0.78,18.61,10859.0
JAWA TIMUR,Pasuruan,2020,355299.0,1.15,0.23,9.26,10164.0
JAWA TIMUR,Sidoarjo,2020,486421.0,0.96,0.26,5.59,14458.0
JAWA TIMUR,Mojokerto,2020,406043.0,1.95,0.51,10.57,12779.0
JAWA TIMUR,Jombang,2020,410116.0,1.73,0.4,9.94,11261.0
JAWA TIMUR,Nganjuk,2020,428882.0,1.62,0.35,11.62,12130.0
JAWA TIMUR,Madiun,2020,364638.0,1.63,0.35,11.46,11574.0
JAWA TIMUR,Magetan,2020,354936.0,1.2,0.21,10.35,11776.0
JAWA TIMUR,Ngawi,2020,342556.0,2.37,0.55,15.44,11418.0
JAWA TIMUR,Bojonegoro,2020,362383.0,1.72,0.35,12.87,10121.0
JAWA TIMUR,Tuban,2020,371465.0,2.27,0.48,15.91,10238.0
JAWA TIMUR,Lamongan,2020,397980.0,2.71,0.78,13.85,11456.0
JAWA TIMUR,Gresik,2020,492628.0,2.51,0.8,12.4,13246.0
JAWA TIMUR,Bangkalan,2020,418908.0,4.25,1.29,20.56,8610.0
JAWA TIMUR,Sampang,2020,374908.0,2.93,0.53,22.78,8739.0
JAWA TIMUR,Pamekasan,2020,357074.0,1.89,0.37,14.6,8739.0
JAWA TIMUR,Sumenep,2020,382491.0,4.33,1.3,20.18,8888.0
JAWA TIMUR,Kota Kediri,2020,493438.0,0.96,0.17,7.69,12239.0
JAWA TIMUR,Kota Blitar,2020,465868.0,0.98,0.22,7.78,13733.0
JAWA TIMUR,Kota Malang,2020,554791.0,0.66,0.15,4.44,16593.0
JAWA TIMUR,Kota Probolinggo,2020,524528.0,1.19,0.28,7.43,12180.0
JAWA TIMUR,Kota Pasuruan,2020,441531.0,0.78,0.14,6.66,13281.0
JAWA TIMUR,Kota Mojokerto,2020,482016.0,0.64,0.1,6.24,13499.0
JAWA TIMUR,Kota Madiun,2020,497628.0,0.77,0.18,4.98,16018.0
JAWA TIMUR,Kota Surabaya,2020,592137.0,0.87,0.24,5.02,17755.0
JAWA TIMUR,Kota Batu,2020,509886.0,0.59,0.14,3.89,12824.0
BANTEN,Pandeglang,2020,361713.0,1.0,0.16,9.92,8572.0
BANTEN,Lebak,2020,334509.0,1.14,0.24,9.24,8690.0
BANTEN,Tangerang,2020,520742.0,0.95,0.22,6.23,12203.0
BANTEN,Serang,2020,341074.0,0.4,0.05,4.94,10665.0
BANTEN,Kota Tangerang,2020,632835.0,0.74,0.15,5.22,14484.0
BANTEN,Kota Cilegon,2020,504571.0,0.39,0.06,3.69,13010.0
BANTEN,Kota Serang,2020,411595.0,0.57,0.1,6.06,13212.0
BANTEN,Kota Tangerang Selatan,2020,643083.0,0.31,0.08,2.29,15667.0
BALI,Jembrana,2020,403462.0,0.39,0.06,4.51,11790.0
BALI,Tabanan,2020,450571.0,0.58,0.1,4.27,14494.0
BALI,Badung,2020,587737.0,0.31,0.07,2.02,17503.0
BALI,Gianyar,2020,400079.0,0.57,0.11,4.08,14544.0
BALI,Klungkung,2020,318139.0,0.67,0.17,4.87,11376.0
BALI,Bangli,2020,346458.0,0.3,0.04,4.19,11268.0
BALI,Karang Asem,2020,330441.0,0.52,0.06,5.91,
BALI,Buleleng,2020,424602.0,0.53,0.08,5.32,13463.0
BALI,Kota Denpasar,2020,618064.0,0.25,0.05,2.14,19723.0
NUSA TENGGARA BARAT,Lombok Barat,2020,439595.0,2.91,0.82,14.28,11304.0
NUSA TENGGARA BARAT,Lombok Tengah,2020,421439.0,1.42,0.26,13.44,9952.0
NUSA TENGGARA BARAT,Lombok Timur,2020,447263.0,1.84,0.42,15.24,9409.0
NUSA TENGGARA BARAT,Sumbawa,2020,369115.0,2.22,0.5,13.65,9146.0
NUSA TENGGARA BARAT,Dompu,2020,362142.0,1.65,0.34,12.16,8889.0
NUSA TENGGARA BARAT,Bima,2020,356352.0,2.41,0.65,14.49,8468.0
NUSA TENGGARA BARAT,Sumbawa Barat,2020,489863.0,2.81,0.91,13.34,11536.0
NUSA TENGGARA BARAT,Lombok Utara,2020,451721.0,7.09,2.58,26.99,9006.0
NUSA TENGGARA BARAT,Kota Mataram,2020,499959.0,1.86,0.56,8.47,14968.0
NUSA TENGGARA BARAT,Kota Bima,2020,383161.0,0.6,0.12,8.35,11105.0
NUSA TENGGARA TIMUR,Sumba Barat,2020,358252.0,5.56,1.52,28.17,7321.0
NUSA TENGGARA TIMUR,Sumba Timur,2020,370487.0,6.2,1.95,29.65,9406.0
NUSA TENGGARA TIMUR,Kupang,2020,379600.0,4.36,1.21,22.77,7526.0
NUSA TENGGARA TIMUR,Timor Tengah Selatan,2020,338099.0,5.86,1.73,27.49,6861.0
NUSA TENGGARA TIMUR,Timor Tengah Utara,2020,386990.0,3.75,0.9,22.28,6364.0
NUSA TENGGARA TIMUR,Belu,2020,372087.0,2.68,0.68,15.37,7479.0
NUSA TENGGARA TIMUR,Alor,2020,336402.0,2.92,0.58,21.09,6786.0
NUSA TENGGARA TIMUR,Lembata,2020,388577.0,4.77,1.32,26.14,7305.0
NUSA TENGGARA TIMUR,Flores Timur,2020,301611.0,1.61,0.4,10.84,7631.0
NUSA TENGGARA TIMUR,Sikka,2020,324775.0,1.89,0.38,13.12,8081.0
NUSA TENGGARA TIMUR,Ende,2020,392591.0,4.54,1.19,23.76,9094.0
NUSA TENGGARA TIMUR,Ngada,2020,363531.0,2.4,0.63,12.51,8865.0
NUSA TENGGARA TIMUR,Manggarai,2020,340633.0,4.53,1.46,20.34,7203.0
NUSA TENGGARA TIMUR,Rote Ndao,2020,322619.0,5.36,1.35,27.54,6539.0
NUSA TENGGARA TIMUR,Manggarai Barat,2020,340094.0,3.09,0.79,17.71,7468.0
NUSA TENGGARA TIMUR,Sumba Tengah,2020,307853.0,6.57,1.57,34.49,6108.0
NUSA TENGGARA TIMUR,Sumba Barat Daya,2020,383674.0,4.5,1.13,28.0,6372.0
NUSA TENGGARA TIMUR,Nagekeo,2020,353481.0,1.7,0.32,12.61,8309.0
NUSA TENGGARA TIMUR,Manggarai Timur,2020,344642.0,4.5,0.99,26.52,5818.0
NUSA TENGGARA TIMUR,Sabu Raijua,2020,403846.0,5.88,1.57,30.18,5265.0
NUSA TENGGARA TIMUR,Malaka,2020,371812.0,2.48,0.52,16.04,5901.0
NUSA TENGGARA TIMUR,Kota Kupang,2020,587921.0,1.6,0.37,8.96,13337.0
KALIMANTAN BARAT,Sambas,2020,438062.0,0.83,0.16,7.7,9858.0
KALIMANTAN BARAT,Bengkayang,2020,365755.0,1.06,0.24,6.62,9102.0
KALIMANTAN BARAT,Landak,2020,385314.0,1.54,0.38,11.12,7357.0
KALIMANTAN BARAT,Pontianak,2020,379808.0,0.41,0.05,4.95,
KALIMANTAN BARAT,Sanggau,2020,346983.0,0.82,0.21,4.46,8245.0
KALIMANTAN BARAT,Ketapang,2020,468450.0,1.61,0.39,10.29,9163.0
KALIMANTAN BARAT,Sintang,2020,573128.0,1.03,0.19,9.27,8728.0
KALIMANTAN BARAT,Kapuas Hulu,2020,465360.0,1.52,0.35,8.99,7162.0
KALIMANTAN BARAT,Sekadau,2020,339456.0,0.58,0.1,5.87,7434.0
KALIMANTAN BARAT,Melawi,2020,550535.0,1.63,0.4,12.04,8332.0
KALIMANTAN BARAT,Kayong Utara,2020,311643.0,1.13,0.22,9.56,7842.0
KALIMANTAN BARAT,Kubu Raya,2020,423430.0,0.62,0.14,4.42,8709.0
KALIMANTAN BARAT,Kota Pontianak,2020,567432.0,0.5,0.09,4.7,14465.0
KALIMANTAN BARAT,Kota Singkawang,2020,510596.0,0.48,0.09,4.53,11650.0
KALIMANTAN TENGAH,Kotawaringin Barat,2020,397883.0,0.4,0.08,3.59,13109.0
KALIMANTAN TENGAH,Kotawaringin Timur,2020,446039.0,0.87,0.16,5.62,11854.0
KALIMANTAN TENGAH,Kapuas,2020,332999.0,0.78,0.19,5.04,11015.0
KALIMANTAN TENGAH,Barito Selatan,2020,433787.0,0.89,0.26,4.45,11486.0
KALIMANTAN TENGAH,Barito Utara,2020,504430.0,0.67,0.13,5.17,9936.0
KALIMANTAN TENGAH,Sukamara,2020,522601.0,0.3,0.05,3.23,8674.0
KALIMANTAN TENGAH,Lamandau,2020,479514.0,0.36,0.09,3.09,11190.0
KALIMANTAN TENGAH,Seruyan,2020,504264.0,0.87,0.16,6.85,9370.0
KALIMANTAN TENGAH,Katingan,2020,474056.0,0.51,0.09,4.79,10548.0
KALIMANTAN TENGAH,Pulang Pisau,2020,395989.0,0.73,0.2,4.09,10047.0
KALIMANTAN TENGAH,Gunung Mas,2020,438881.0,0.75,0.21,4.75,10793.0
KALIMANTAN TENGAH,Barito Timur,2020,517183.0,0.55,0.08,6.09,11319.0
KALIMANTAN TENGAH,Murung Raya,2020,492693.0,0.87,0.24,5.85,10419.0
KALIMANTAN TENGAH,Kota Palangka Raya,2020,435008.0,0.44,0.08,3.44,14055.0
KALIMANTAN SELATAN,Tanah Laut,2020,522845.0,0.58,0.12,4.26,11207.0
KALIMANTAN SELATAN,Kota Baru,2020,466121.0,0.6,0.12,4.22,
KALIMANTAN SELATAN,Banjar,2020,462375.0,0.26,0.04,2.55,12603.0
KALIMANTAN SELATAN,Barito Kuala,2020,340526.0,0.81,0.21,4.51,9805.0
KALIMANTAN SELATAN,Tapin,2020,446577.0,0.45,0.12,3.06,11841.0
KALIMANTAN SELATAN,Hulu Sungai Selatan,2020,528622.0,0.51,0.09,5.17,12672.0
KALIMANTAN SELATAN,Hulu Sungai Tengah,2020,417778.0,0.43,0.06,5.64,12153.0
KALIMANTAN SELATAN,Hulu Sungai Utara,2020,488237.0,0.85,0.2,6.14,9527.0
KALIMANTAN SELATAN,Tabalong,2020,531180.0,0.72,0.21,5.72,11283.0
KALIMANTAN SELATAN,Tanah Bumbu,2020,513803.0,0.69,0.14,4.6,11718.0
KALIMANTAN SELATAN,Balangan,2020,441488.0,0.88,0.24,5.32,11452.0
KALIMANTAN SELATAN,Kota Banjarmasin,2020,543546.0,0.54,0.11,4.39,14306.0
KALIMANTAN SELATAN,Kota Banjar Baru,2020,652030.0,0.48,0.1,4.01,13675.0
KALIMANTAN TIMUR,Paser,2020,515414.0,1.04,0.21,9.23,10344.0
KALIMANTAN TIMUR,Kutai Barat,2020,583532.0,1.23,0.28,9.29,9712.0
KALIMANTAN TIMUR,Kutai Kartanegara,2020,548423.0,0.91,0.16,7.31,10720.0
KALIMANTAN TIMUR,Kutai Timur,2020,610858.0,2.02,0.63,9.55,10485.0
KALIMANTAN TIMUR,Berau,2020,568500.0,0.7,0.17,5.19,12018.0
KALIMANTAN TIMUR,Penajam Paser Utara,2020,499807.0,0.87,0.17,7.36,11231.0
KALIMANTAN TIMUR,Mahakam Hulu,2020,631517.0,1.46,0.29,11.44,
KALIMANTAN TIMUR,Kota Balikpapan,2020,613622.0,0.38,0.12,2.57,14549.0
KALIMANTAN TIMUR,Kota Samarinda,2020,719710.0,0.72,0.21,4.76,14135.0
KALIMANTAN TIMUR,Kota Bontang,2020,636491.0,0.54,0.09,4.38,16278.0
KALIMANTAN UTARA,Malinau,2020,616161.0,1.16,0.28,6.63,9611.0
KALIMANTAN UTARA,Bulungan,2020,472569.0,1.32,0.28,9.06,9121.0
KALIMANTAN UTARA,Tana Tidung,2020,425348.0,0.33,0.06,4.81,7381.0
KALIMANTAN UTARA,Nunukan,2020,450718.0,0.87,0.17,6.36,6804.0
KALIMANTAN UTARA,Kota Tarakan,2020,696585.0,0.77,0.15,6.24,10894.0
SULAWESI UTARA,Bolaang Mongondow,2020,325227.0,0.87,0.15,7.27,10128.0
SULAWESI UTARA,Minahasa,2020,285596.0,0.82,0.17,7.3,12395.0
SULAWESI UTARA,Kepulauan Sangihe,2020,272971.0,1.29,0.25,11.14,11427.0
SULAWESI UTARA,Kepulauan Talaud,2020,294686.0,1.26,0.24,9.49,8505.0
SULAWESI UTARA,Minahasa Selatan,2020,336715.0,1.02,0.2,9.14,11481.0
SULAWESI UTARA,Minahasa Utara,2020,333535.0,0.98,0.19,7.0,11405.0
SULAWESI UTARA,Bolaang Mongondow Utara,2020,264227.0,0.83,0.14,8.41,9062.0
SULAWESI UTARA,Siau Tagulandang Biaro,2020,312581.0,0.83,0.14,8.94,8080.0
SULAWESI UTARA,Minahasa Tenggara,2020,332966.0,2.27,0.61,12.3,10408.0
SULAWESI UTARA,Bolaang Mongondow Selatan,2020,327648.0,1.65,0.33,12.77,8837.0
SULAWESI UTARA,Bolaang Mongondow Timur,2020,335241.0,0.94,0.2,5.88,8998.0
SULAWESI UTARA,Kota Manado,2020,424473.0,1.25,0.36,5.86,13886.0
SULAWESI UTARA,Kota Bitung,2020,416993.0,0.86,0.2,6.41,12193.0
SULAWESI UTARA,Kota Tomohon,2020,422746.0,0.96,0.25,5.6,11745.0
SULAWESI UTARA,Kota Kotamobagu,2020,343675.0,0.84,0.16,5.42,10744.0
SULAWESI TENGAH,Banggai Kepulauan,2020,364025.0,1.99,0.47,14.04,7429.0
SULAWESI TENGAH,Banggai,2020,417863.0,1.05,0.21,7.39,9554.0
SULAWESI TENGAH,Morowali,2020,463140.0,2.48,0.67,13.43,10993.0
SULAWESI TENGAH,Poso,2020,515435.0,2.53,0.68,15.45,8808.0
SULAWESI TENGAH,Donggala,2020,360483.0,3.01,0.79,17.39,7960.0
SULAWESI TENGAH,Toli-Toli,2020,343770.0,2.33,0.63,12.85,7917.0
SULAWESI TENGAH,Buol,2020,375794.0,1.97,0.47,13.93,7942.0
SULAWESI TENGAH,Parigi Moutong,2020,444258.0,3.49,1.22,15.85,9641.0
SULAWESI TENGAH,Tojo Una-Una,2020,504889.0,3.27,1.03,16.39,7606.0
SULAWESI TENGAH,Sigi,2020,370788.0,1.96,0.49,12.45,8126.0
SULAWESI TENGAH,Banggai Laut,2020,359768.0,1.59,0.36,14.6,7663.0
SULAWESI TENGAH,Morowali Utara,2020,474170.0,2.95,1.02,14.1,8853.0
SULAWESI TENGAH,Kota Palu,2020,559246.0,0.97,0.22,6.8,14839.0
SULAWESI SELATAN,Kepulauan Selayar,2020,396822.0,2.25,0.6,12.48,8970.0
SULAWESI SELATAN,Bulukumba,2020,351180.0,0.71,0.14,7.1,10513.0
SULAWESI SELATAN,Bantaeng,2020,340890.0,0.97,0.18,8.95,11632.0
SULAWESI SELATAN,Jeneponto,2020,366453.0,2.6,0.68,14.58,9114.0
SULAWESI SELATAN,Takalar,2020,364378.0,1.09,0.21,8.44,10454.0
SULAWESI SELATAN,Gowa,2020,390917.0,1.18,0.3,7.38,9394.0
SULAWESI SELATAN,Sinjai,2020,329819.0,1.34,0.36,9.0,9439.0
SULAWESI SELATAN,Maros,2020,414324.0,1.45,0.34,9.74,10963.0
SULAWESI SELATAN,Pangkajene Dan Kepulauan,2020,358061.0,2.52,0.71,13.96,
SULAWESI SELATAN,Barru,2020,337047.0,1.31,0.36,8.26,10923.0
SULAWESI SELATAN,Bone,2020,345009.0,1.59,0.36,10.68,8963.0
SULAWESI SELATAN,Soppeng,2020,315455.0,0.83,0.16,7.59,9483.0
SULAWESI SELATAN,Wajo,2020,350765.0,0.98,0.21,6.95,12386.0
SULAWESI SELATAN,Sidenreng Rappang,2020,349452.0,0.82,0.19,5.05,12073.0
SULAWESI SELATAN,Pinrang,2020,336346.0,1.27,0.34,8.86,11844.0
SULAWESI SELATAN,Enrekang,2020,338731.0,1.61,0.34,12.17,10844.0
SULAWESI SELATAN,Luwu,2020,347539.0,2.12,0.49,12.65,10014.0
SULAWESI SELATAN,Tana Toraja,2020,336877.0,2.32,0.74,12.1,7217.0
SULAWESI SELATAN,Luwu Utara,2020,354669.0,2.29,0.61,13.41,11562.0
SULAWESI SELATAN,Luwu Timur,2020,350576.0,1.05,0.24,6.85,12814.0
SULAWESI SELATAN,Toraja Utara,2020,328096.0,1.75,0.37,12.01,8097.0
SULAWESI SELATAN,Kota Makassar,2020,442513.0,0.58,0.12,4.54,
SULAWESI SELATAN,Kota Parepare,2020,363710.0,0.94,0.24,5.44,13663.0
SULAWESI SELATAN,Kota Palopo,2020,362859.0,0.95,0.21,7.85,12995.0
SULAWESI TENGGARA,Buton,2020,262541.0,1.94,0.41,13.21,7307.0
SULAWESI TENGGARA,Muna,2020,358333.0,1.86,0.46,12.83,8203.0
SULAWESI TENGGARA,Konawe,2020,323180.0,1.71,0.35,12.2,10126.0
SULAWESI TENGGARA,Kolaka,2020,406919.0,1.99,0.55,11.63,12515.0
SULAWESI TENGGARA,Konawe Selatan,2020,261382.0,1.77,0.41,10.74,9037.0
SULAWESI TENGGARA,Bombana,2020,325949.0,1.35,0.32,10.01,8234.0
SULAWESI TENGGARA,Wakatobi,2020,294440.0,2.73,0.73,14.31,9204.0
SULAWESI TENGGARA,Kolaka Utara,2020,494836.0,2.28,0.64,12.96,10218.0
SULAWESI TENGGARA,Buton Utara,2020,345039.0,2.34,0.61,14.1,7470.0
SULAWESI TENGGARA,Konawe Utara,2020,305100.0,2.92,0.86,13.53,9165.0
SULAWESI TENGGARA,Kolaka Timur,2020,405341.0,2.18,0.53,13.47,7727.0
SULAWESI TENGGARA,Konawe Kepulauan,2020,335414.0,2.56,0.6,17.01,6700.0
SULAWESI TENGGARA,Muna Barat,2020,357477.0,1.98,0.39,13.3,7485.0
SULAWESI TENGGARA,Buton Tengah,2020,264699.0,1.91,0.38,15.32,7221.0
SULAWESI TENGGARA,Buton Selatan,2020,248184.0,1.82,0.42,14.11,7263.0
SULAWESI TENGGARA,Kota Kendari,2020,384379.0,0.67,0.16,4.34,14335.0
SULAWESI TENGGARA,Kota Baubau,2020,344598.0,1.05,0.2,7.15,10483.0
GORONTALO,Boalemo,2020,426961.0,2.79,0.67,18.57,8789.0
GORONTALO,Gorontalo,2020,475102.0,3.95,1.17,17.56,9277.0
GORONTALO,Pohuwato,2020,309174.0,2.64,0.54,17.62,10255.0
GORONTALO,Bone Bolango,2020,424275.0,2.99,0.77,15.81,10052.0
GORONTALO,Gorontalo Utara,2020,311200.0,2.09,0.44,16.88,8921.0
GORONTALO,Kota Gorontalo,2020,569538.0,0.61,0.1,5.59,12278.0
SULAWESI BARAT,Majene,2020,384344.0,2.21,0.53,13.73,10056.0
SULAWESI BARAT,Polewali Mandar,2020,401057.0,2.74,0.79,15.26,8580.0
SULAWESI BARAT,Mamasa,2020,273513.0,1.71,0.31,13.38,7747.0
SULAWESI BARAT,Mamuju,2020,277078.0,1.06,0.24,6.92,9500.0
SULAWESI BARAT,Mamuju Utara,2020,354115.0,0.36,0.04,4.48,
SULAWESI BARAT,Mamuju Tengah,2020,255440.0,0.88,0.18,6.79,8414.0
MALUKU,Maluku Tenggara Barat,2020,479402.0,5.9,1.64,27.11,
MALUKU,Maluku Tenggara,2020,517821.0,4.26,1.02,22.57,7545.0
MALUKU,Maluku Tengah,2020,503800.0,4.05,1.28,19.83,10210.0
MALUKU,Buru,2020,492055.0,2.91,0.89,16.64,10316.0
MALUKU,Kepulauan Aru,2020,490565.0,4.47,1.14,26.26,7586.0
MALUKU,Seram Bagian Barat,2020,419793.0,4.46,1.23,25.11,8690.0
MALUKU,Seram Bagian Timur,2020,398430.0,4.44,1.22,23.04,9453.0
MALUKU,Maluku Barat Daya,2020,521899.0,5.46,1.49,29.15,6890.0
MALUKU,Buru Selatan,2020,628659.0,2.14,0.46,15.75,7566.0
MALUKU,Kota Ambon,2020,596042.0,0.41,0.06,4.51,14116.0
MALUKU,Kota Tual,2020,574105.0,3.67,0.83,22.51,7351.0
MALUKU UTARA,Halmahera Barat,2020,339283.0,0.86,0.13,8.82,7352.0
MALUKU UTARA,Halmahera Tengah,2020,466973.0,1.73,0.39,13.56,7841.0
MALUKU UTARA,Kepulauan Sula,2020,372561.0,0.88,0.16,8.35,6950.0
MALUKU UTARA,Halmahera Selatan,2020,324767.0,0.45,0.08,5.21,7068.0
MALUKU UTARA,Halmahera Utara,2020,248544.0,0.38,0.09,4.45,7414.0
MALUKU UTARA,Halmahera Timur,2020,569464.0,1.9,0.35,15.45,7876.0
MALUKU UTARA,Pulau Morotai,2020,276746.0,1.05,0.37,6.46,6290.0
MALUKU UTARA,Pulau Taliabu,2020,401710.0,0.89,0.16,7.3,6390.0
MALUKU UTARA,Kota Ternate,2020,595553.0,0.38,0.1,3.46,13091.0
MALUKU UTARA,Kota Tidore Kepulauan,2020,448352.0,0.6,0.11,6.52,8188.0
PAPUA BARAT,Fakfak,2020,578510.0,5.87,1.95,22.27,7599.0
PAPUA BARAT,Kaimana,2020,438991.0,2.36,0.59,15.5,8325.0
PAPUA BARAT,Teluk Wondama,2020,588838.0,10.04,4.19,30.91,8219.0
PAPUA BARAT,Teluk Bintuni,2020,683667.0,8.31,3.15,29.39,9974.0
PAPUA BARAT,Manokwari,2020,651032.0,5.87,2.24,20.14,12207.0
PAPUA BARAT,Sorong Selatan,2020,347898.0,3.12,0.82,18.28,6286.0
PAPUA BARAT,Sorong,2020,379951.0,5.97,1.78,27.48,7495.0
PAPUA BARAT,Raja Ampat,2020,374488.0,3.06,0.81,17.01,8014.0
PAPUA BARAT,Tambrauw,2020,393268.0,8.99,3.23,32.8,4998.0
PAPUA BARAT,Maybrat,2020,383715.0,8.01,2.64,30.78,5336.0
PAPUA BARAT,Manokwari Selatan,2020,678494.0,8.61,3.55,28.88,5505.0
PAPUA BARAT,Pegunungan Arfak,2020,670687.0,5.53,1.25,33.81,5099.0
PAPUA BARAT,Kota Sorong,2020,765183.0,2.81,0.84,14.99,13954.0
PAPUA,Merauke,2020,366296.0,1.53,0.37,10.03,10097.0
PAPUA,Jayawijaya,2020,461058.0,12.54,5.16,37.22,7441.0
PAPUA,Jayapura,2020,601005.0,2.04,0.53,12.44,9898.0
PAPUA,Nabire,2020,612872.0,9.26,4.73,24.15,8840.0
PAPUA,Kepulauan Yapen,2020,653819.0,6.63,2.24,26.3,7484.0
PAPUA,Biak Numfor,2020,574402.0,6.33,2.43,24.57,9705.0
PAPUA,Paniai,2020,512058.0,6.23,1.45,36.71,6361.0
PAPUA,Puncak Jaya,2020,639503.0,13.41,6.99,34.74,5282.0
PAPUA,Mimika,2020,870355.0,3.59,1.16,14.26,11431.0
PAPUA,Boven Digoel,2020,486179.0,3.54,0.91,19.41,7947.0
PAPUA,Mappi,2020,351801.0,4.99,1.46,25.04,6353.0
PAPUA,Asmat,2020,383790.0,3.54,0.75,25.49,5733.0
PAPUA,Yahukimo,2020,428433.0,7.41,1.93,37.34,4875.0
PAPUA,Pegunungan Bintang,2020,580393.0,4.91,1.1,30.15,5409.0
PAPUA,Tolikara,2020,404812.0,6.7,1.8,32.04,4826.0
PAPUA,Sarmi,2020,535586.0,1.56,0.29,13.87,6600.0
PAPUA,Keerom,2020,677050.0,2.79,0.7,16.32,8910.0
PAPUA,Waropen,2020,691544.0,9.9,4.12,29.54,6732.0
PAPUA,Supiori,2020,471401.0,10.52,3.8,36.91,5677.0
PAPUA,Mamberamo Raya,2020,727830.0,4.12,1.01,28.38,4581.0
PAPUA,Nduga,2020,360779.0,7.57,2.25,36.72,3975.0
